0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.79142,-0.18639,0.72307,-101.68,0.067688,0.06563,0.17979,1.0224,0.14229,0.06563,0.09751,0.056854,0.06563,3002.4,0.12157,1.2636,0.06563,0.038782,49.805,1.0967,0.072348,0.039999,0.06563,0.14229,0.12417,0.0,-0.36309,4.395,0.46141,0.038782,148.42,2.4593,0.091416,0.072348,1.7509,2.1608,0.26065,0.042753,0.077481,0.25279,0.042753,93.721,43.916,0.29314,0.37999,50.92,0.041767,0.024681,0.61493,0.67305,0.40663,0.27718,0.50776,-4628.4,0.02189,0.47571,0.97811,0.83185,7.3286,8.3114,145.17,2.5143,3.2966,1.0
0.0052574,0.052149,10.939,1885.5,0.28669,0.34389,189.15,0.0,0.99442,0.34389,65.54,0.0,0.34389,5.5758,65.461,190.21,0.34389,0.0,0.0,0.0,-0.01021,0.0,0.34389,0.99442,54.581,0.0,0.055324,5.6539,0.0,0.0,187.58,1.9459,-1.9421,-0.01021,0.35431,5551.5,0.99443,0.0,10.345,-0.01738,0.0,0.0,0.0,0.0,10.939,0.0,-0.010475,0.0,10.917,0.005247,0.51391,1.055,1.055,23505.0,0.0,0.28829,0.0,1.04e-05,0.0,0.0,0.0,0.0,0.0,1.0
0.57791,-0.035916,0.88191,-8.4166,0.024946,0.026737,0.57591,1.0095,0.33282,0.026737,0.087915,0.01669,0.026737,4149.8,0.087955,1.7304,0.026737,0.008779,3.6269,0.88957,0.049026,0.008191,0.026737,0.33282,0.084857,0.0,-0.04908,4.8541,0.18393,0.008779,36.795,9.9199,0.084832,0.049026,3.0931,0.86912,0.60661,0.016097,0.070801,0.25985,0.016097,29.563,25.936,0.82432,0.7824,3.6614,0.024932,0.0081864,0.46411,0.30413,0.10081,0.45482,0.82895,-2567.0,0.0094221,0.074954,0.99058,0.8226,100.64,14.073,36.448,10.014,4.162,1.0
0.65997,-0.026454,0.94188,-16.254,0.030153,0.033142,0.50811,1.0138,0.33533,0.033142,0.072811,0.024171,0.033142,3154.2,0.11572,1.5152,0.033142,0.010489,12.83,0.0,0.050816,0.0095432,0.033142,0.33533,0.11119,0.0,-0.046307,4.724,0.20853,0.010489,53.309,6.8468,0.076998,0.050816,3.1897,1.5512,0.54012,0.016083,0.0051499,0.23072,0.016083,49.256,36.426,0.27149,0.69788,13.007,0.0075881,0.0024016,0.64962,0.45518,0.14605,0.58699,0.94547,-1401.3,0.013625,0.089918,0.98637,0.6107,28.449,10.02,52.583,6.9414,5.5308,1.0
0.71136,0.1735,1.5258,-336.93,-0.033049,-0.042354,0.38518,0.91712,0.274,-0.042354,-0.12835,-0.071057,-0.042354,-13883.0,-0.026292,1.4058,-0.042354,-0.16091,549.57,0.4155,-0.040179,-0.12556,-0.042354,0.274,-0.013211,0.0,0.34944,4.833,2.697,-0.16091,419.67,0.86973,-0.056482,-0.040179,0.38755,0.28103,0.65538,-0.15265,0.076222,-1.415,-0.15265,663.32,113.75,-0.083392,0.32481,504.02,-0.06383,-0.24251,0.70778,0.32998,1.1498,0.55184,1.3199,11813.0,-0.090373,-0.12062,1.0904,1.3919,0.66415,3.2087,457.6,0.79764,0.53011,1.0
0.2646,0.23301,1.8806,1.6031,-0.15312,-0.13982,2.7267,0.94473,0.72147,-0.13982,-0.52843,-0.019375,-0.13982,-1981.4,-0.18421,3.7793,-0.13982,-0.05558,31.103,0.71644,-0.13873,-0.060866,-0.13982,0.72147,-0.23447,0.0,0.46379,3.9061,0.073946,-0.05558,36.269,10.064,-0.52431,-0.13873,2.5315,0.0,0.72147,-0.055147,0.32411,-0.18255,-0.055147,59.755,28.652,-0.71427,1.0704,29.384,-0.22981,-0.091352,1.8806,0.2646,0.099366,1.4361,1.4361,1877.0,-0.058501,-0.21223,1.0585,0.0,11.735,12.739,38.39,9.5076,5.0074,1.0
2.2836,-1.7349,0.24026,-541.48,-0.43005,-0.43037,-0.6709,0.84188,-1.532,-0.43037,-0.18846,-0.32839,-0.43037,-2062.6,-0.17696,0.43791,-0.43037,-0.34973,124.97,0.64713,-0.27084,-0.34947,-0.43037,-1.532,-0.17682,0.0,-3.8439,4.1653,1.8394,-0.34973,570.23,0.64009,-0.1186,-0.27084,1.2822,0.0,-1.532,-0.2201,0.010034,-0.30696,-0.2201,155.94,30.969,-1.0207,0.055756,105.21,-0.2971,-0.24144,0.24026,2.2836,1.5623,-3.3944,-3.3944,-25384.0,-0.18781,0.2807,1.1878,0.0,2.9207,11.786,677.33,0.53888,2.7264,1.0
0.077298,0.54765,8.0849,107.5,0.021321,0.030215,10.995,1.0202,0.84991,0.030215,0.39089,0.062281,0.030215,356.88,1.0227,12.937,0.030215,0.023804,54.411,0.77697,0.017349,0.016797,0.030215,0.84991,0.90768,0.0,1.4602,4.4795,-0.11468,0.023804,22.676,16.096,0.22444,0.017349,1.2879,0.0,0.84991,0.013667,2.9025,0.038394,0.013667,115.19,60.779,0.11268,5.6369,55.51,-0.031492,-0.02481,8.0849,0.077298,0.062127,2.2661,2.2661,16519.0,0.019806,0.025086,0.98019,0.0,6.7082,6.0054,22.227,16.421,3.3844,1.0
0.48042,0.031549,1.0712,-24.15,0.090336,0.13302,0.81506,1.0858,0.39157,0.13302,0.30024,0.074616,0.13302,829.96,0.43978,2.0815,0.13302,0.046976,24.619,0.97867,0.18065,0.031903,0.13302,0.39157,0.35094,0.0,0.060047,4.4636,0.15605,0.046976,62.01,5.8861,0.37603,0.18065,2.8473,7.5865,0.42895,0.0638,0.11016,0.061003,0.0638,54.885,30.266,0.47299,0.64013,26.732,0.10239,0.03616,0.98786,0.44304,0.16989,0.74527,0.81642,917.48,0.079024,0.2307,0.92098,0.095467,14.826,12.06,57.11,6.3912,5.3893,1.0
0.60277,-0.19351,0.24701,-1058.7,-0.0031705,0.0031301,0.65899,0.11005,0.39722,0.022771,0.01218,0.067497,0.0031301,29618.0,0.012324,1.659,0.0031301,0.028442,167.26,0.0,0.02277,0.028442,0.0031301,-4.32e-05,0.012324,1.1593,-0.20663,5.0633,5.4724,0.2069,1074.9,0.33963,0.1448,0.022779,0.11006,0.037726,0.743,0.20698,0.002321,0.74229,0.2069,208.55,41.285,0.062065,0.19857,210.91,0.018472,0.16784,0.10531,0.25699,2.9444,0.42415,0.79336,-22385.0,0.20705,0.0078801,0.79303,0.87049,2.1822,8.841,852.31,0.42825,0.11752,1.0
0.62397,0.16813,1.2891,7.3617,0.0,0.14075,0.60265,6.204,0.37603,0.14195,0.242,0.025892,0.14075,1417.8,0.25744,1.6027,0.14075,0.022688,2.3857,0.0,0.12263,0.01546,0.14075,0.32737,0.18558,102.86,0.67185,3.9149,0.05818,0.02288,35.519,10.467,9.7569,0.22689,6.2301,0.0,0.37603,0.036571,0.4582,0.14595,0.019766,28.431,26.045,2.3653,0.52792,2.4312,0.10275,0.016562,1.2016,0.58163,0.095537,1.5027,1.5027,1382.0,0.03659,0.25507,0.97719,0.0,152.99,14.014,34.219,10.667,24.792,1.0
0.48071,0.30049,1.8109,0.32997,0.0,0.12661,1.0802,2.1072,0.51928,0.13357,0.34166,0.060082,0.12661,1385.9,0.26337,2.0802,0.12661,0.060082,51.559,1.0686,0.15816,0.047782,0.26675,0.30099,0.20945,3.3514,0.91352,4.9573,0.19627,0.069,77.609,5.2954,4.0819,0.17699,2.1361,5.5915,0.58606,0.083991,0.18393,0.10131,0.075058,104.43,52.872,0.33826,0.9872,55.368,0.15816,0.075058,1.396,0.37056,0.18884,1.5786,1.7817,27233.0,0.17295,0.1939,0.83088,0.1286,7.0793,6.9035,64.186,5.6866,6.4061,1.0
0.97388,-0.4214,0.52498,-108.34,-0.17214,-0.96125,0.026341,1.7363,0.025653,-0.92826,-1.0836,-0.51984,-0.96125,-393.82,-0.92681,1.0268,-0.96125,-0.55361,60.601,0.67863,-0.94608,-0.55361,-0.95078,-0.81681,-0.92681,-28.685,-0.7885,3.0745,0.55822,-0.53747,119.62,3.0515,2.7796,-0.96967,1.7781,0.0,0.025653,-0.55847,0.10366,-0.03658,-0.54488,78.57,17.968,-3.3344,0.42862,38.87,-1.0047,-0.57866,0.4782,0.88711,0.32771,0.048,0.048,-500.2,-0.55895,-37.471,1.5225,0.0,6.023,20.313,186.48,1.9573,3.2489,1.0
0.6986,-0.0019259,0.99724,-10.142,0.0,-0.077034,0.43143,3.4651,0.3014,-0.065961,-0.11027,-0.005141,-0.077034,-14314.0,-0.0255,1.4314,-0.077034,-0.022231,10.143,0.0,-0.065961,-0.022231,0.13104,0.12277,-0.0255,-5.9565,-0.0063391,3.3174,0.19772,-0.022231,71.929,5.0751,5.0751,-0.079923,3.4795,0.0,0.3014,-0.023065,0.019297,-3.4548,-0.019036,71.965,61.822,-0.8,0.15713,9.9131,-0.12518,-0.036126,0.99724,0.6986,0.19704,0.99208,0.99208,-4.0,-0.023065,-0.25559,1.019,0.0,35.985,5.904,73.588,4.96,11.406,1.0
0.43366,0.48482,2.4617,45.356,0.0,0.28284,1.3059,3.8013,0.56634,0.28713,0.85274,0.083001,0.28284,501.68,0.72755,2.3059,0.28284,0.074405,3.676,0.0,0.27888,0.074405,0.28284,0.28284,0.72755,65.0,2.6421,3.4814,0.08057,0.075013,34.296,10.658,8.1514,0.27129,3.8221,8.131,0.66205,0.071367,0.4,0.046398,0.073363,65.661,61.985,7.3879,0.51542,3.9529,0.2462,0.064768,1.8828,0.33168,0.093829,3.0863,3.6079,1469.0,0.071367,0.49942,0.92488,0.169,99.293,5.8885,31.848,11.461,20.716,1.0
0.0,0.0,0.0,0.0,0.041431,0.0,0.0,0.0,0.41361,0.0,0.0,0.029208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814,0.052957,0.013835,0.0,0.41361,0.0,0.0,0.0,4.4542,0.0,0.0,0.0,0.0,0.0,0.052957,0.0,0.0,0.41361,0.017684,0.0,0.0,0.017684,0.0,0.0,0.0,0.0,0.0,-0.034508,-0.011524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0527,-0.083375,0.90241,-49.078,-0.097858,-0.097858,-0.053937,1.0021,-0.056779,-0.097858,-0.11455,-0.025802,-0.097858,-4649.4,-0.078505,0.94994,-0.097858,-0.030553,39.677,1.4428,-0.017507,-0.030553,-0.097858,-0.056779,-0.078505,0.0,-0.36399,4.3921,0.31275,-0.030553,97.563,3.7412,-0.016631,-0.017507,3.298,2.1312,0.1416,-0.0054661,0.06214,-15.1,-0.0054661,81.806,42.13,-0.28107,0.49487,39.76,-0.032723,-0.010217,0.73235,0.85432,0.2673,-0.24788,0.61818,-2056.7,0.0021066,1.7235,0.99789,-3.4939,9.1994,8.6637,97.358,3.7491,13.983,1.0
0.58653,0.30624,1.5301,-89.077,-0.48204,-0.47438,0.43295,0.68651,0.25394,-0.47438,-0.8211,-0.46561,-0.47438,-451.29,-0.8088,1.7049,-0.47438,-0.46561,236.09,0.0,-0.47114,-0.47312,-0.47438,0.25394,-0.82185,0.0,2.6408,3.531,0.49603,-0.46561,142.09,2.5688,-0.80327,-0.47114,1.0191,25.595,0.26273,-0.46243,0.16548,-0.040928,-0.46243,282.43,46.344,-0.73146,0.3894,162.08,-0.47114,-0.46243,1.5071,0.57774,0.38929,2.1898,2.2656,1040.0,-0.45665,-1.8983,1.4566,0.034614,1.546,7.8758,206.97,1.7635,8.7857,1.0
0.77425,0.20391,1.4215,13.871,-0.23721,0.021982,0.29157,3.199,0.22575,0.022488,0.045438,0.012514,0.021982,7059.4,0.051704,1.2916,0.021982,0.0068715,8.9789,0.0,0.019748,0.0050559,0.021982,0.076818,0.044203,39.0,0.653,2.526,0.095987,0.0070298,54.041,6.7551,4.2209,-0.069193,3.2912,0.0,0.22575,-0.021629,0.96571,0.68279,0.0061732,25.159,16.18,0.20553,1.1284,8.7892,0.0016978,0.00053073,0.8882,0.48378,0.14804,0.72291,0.72291,68.46,-0.021415,0.071645,0.99296,0.0,40.651,22.558,55.199,6.6125,10.244,1.0
0.60448,0.32478,1.6599,29.842,0.0,0.14125,0.6543,2.8797,0.39552,0.15008,0.287,0.067161,0.14125,1140.8,0.31995,1.6543,0.14125,0.04905,12.574,1.6236,0.14984,0.03469,0.38159,0.36044,0.25154,16.974,1.7741,3.935,0.078658,0.051027,65.8,5.5584,4.5256,0.14961,2.8857,27.585,0.42154,0.051954,0.77437,0.099751,0.052035,55.241,42.668,1.007,0.97593,13.236,0.097688,0.033924,1.3515,0.49216,0.17991,2.1605,2.3027,2796.0,0.051954,0.25257,0.94799,0.065786,29.029,8.5545,62.382,5.8511,15.73,1.0
0.67816,0.071371,1.1363,-57.917,0.0,-0.22339,0.47419,1.8985,0.32157,-0.20501,-0.42667,-0.11767,-0.22339,-1108.0,-0.32941,1.4746,-0.22339,-0.11767,79.224,0.61083,-0.2041,-0.12167,-0.30501,0.13251,-0.3406,-10.171,0.17631,3.5697,0.33925,-0.10806,117.01,4.1116,3.1743,-0.23278,1.9496,0.0,0.32157,-0.12262,0.075916,-0.11075,-0.10751,106.74,27.517,-0.56055,0.86295,69.867,-0.2041,-0.10751,0.87728,0.52357,0.24321,0.79441,0.79441,265.0,0.13974,-0.71829,0.84882,0.0,4.6072,13.264,100.66,3.626,4.69,1.0
1.7893,-1.2928,0.27751,-213.87,-1.545,-0.64352,-0.44112,1.5969,-0.78931,-0.5943,-0.35965,-0.40298,-0.64352,-1014.9,-0.35965,0.55888,-0.64352,-0.40298,6.2429,0.73409,-0.62506,-0.40298,-2.2358,-2.0196,-0.35965,-33.87,-2.5678,2.211,1.1193,-0.39142,393.24,1.2418,1.2418,-0.58034,1.5969,0.0,-0.78931,-0.36342,0.0010314,-0.09542,-0.39142,113.08,106.83,-23.561,0.016296,4.4867,-0.62506,-0.39142,0.27751,1.7893,0.80529,-1.5678,-1.5678,-210.15,-0.040025,0.81529,1.068,0.0,58.466,3.4166,408.98,0.89246,3.1719,1.0
0.67578,0.066036,1.1019,-96.671,0.0,0.025027,0.47977,1.9156,0.32422,0.026241,0.038614,0.013065,0.025027,9855.7,0.037035,1.4798,0.025027,0.013065,108.44,0.95734,0.028038,0.010532,0.08651,0.24933,0.029854,9.2217,0.23106,2.8246,0.34304,0.01441,133.29,2.9325,2.8125,0.015367,1.9283,0.0,0.32422,0.0080219,0.04,0.80342,0.014636,131.14,22.696,0.035447,0.91811,109.3,0.028038,0.014636,1.0568,0.64815,0.34101,1.1344,1.1344,44.09,0.073495,0.062226,0.9204,0.0,3.3658,16.082,123.5,2.9555,6.7027,1.0
0.87542,0.10844,1.1239,-11.037,0.004743,0.021295,0.14218,1.0739,0.12447,0.021295,0.024325,0.0075375,0.021295,15005.0,0.024325,1.1423,0.021295,0.0075375,24.43,9.7192,0.19698,0.0016788,0.021295,0.12447,0.0054179,0.0,6.7209,3.4257,0.24704,0.0075375,121.46,3.0051,0.22502,0.19698,2.8852,0.0,0.12447,0.069725,0.20277,0.14611,0.069725,104.18,79.748,0.025083,0.90787,26.235,0.19698,0.069725,1.1239,0.87542,0.33276,7.7142,7.7142,289.0,0.068801,0.038106,0.9312,0.0,14.941,4.5769,113.1,3.2272,175.09,1.0
0.60945,0.020566,1.0494,-100.06,0.0,0.0062951,0.64083,1.0049,0.39055,0.024315,0.01511,0.011258,0.0062951,19662.0,0.018563,1.6408,0.0062951,0.0062644,105.03,0.62169,0.023384,0.0052016,0.041115,0.36978,0.016811,1.2977,0.036548,3.9922,0.60541,0.02342,153.76,2.3749,1.6235,0.015834,1.0138,0.87327,0.56007,0.015757,0.014663,0.71525,0.023271,156.58,51.551,0.018077,0.7087,106.66,0.018366,0.018277,0.71734,0.41662,0.42106,0.69405,0.9953,202.0,0.015805,0.013384,0.97597,0.43405,3.4754,7.0803,151.33,2.412,1.7858,1.0
0.87489,0.13769,1.1694,10.24,0.0,0.028615,0.143,3.4094,0.12511,0.044673,0.035207,0.016371,0.028615,5721.2,0.063798,1.143,0.028615,0.008393,3.7301,0.0,0.044591,0.0066567,0.028615,0.022695,0.057032,2.7768,2.7777,2.6886,0.18559,0.010802,88.166,4.1399,3.8459,0.044591,3.4095,0.0,0.12511,0.013079,0.30766,0.40621,0.013079,74.983,71.253,0.65138,1.1265,3.7795,0.01739,0.0051007,1.0864,0.81276,0.24155,2.524,2.524,67.22,0.013079,0.1814,0.99161,0.0,97.854,5.1226,87.013,4.1948,68.781,1.0
0.47123,0.10161,1.2158,-92.933,-6.56e-05,0.0088813,1.122,1.638,0.52872,0.021327,0.018859,0.031815,0.0088813,3300.4,0.11059,2.1221,0.0088813,0.005422,112.34,0.0,0.020155,0.0048936,0.0088813,0.012911,0.10876,1.6195,0.2377,4.3762,0.26213,0.0092259,111.85,3.4463,3.4442,0.10114,1.6444,0.0,0.52872,0.061747,0.10003,0.2478,0.012305,117.08,4.7405,0.015899,1.1706,113.38,-0.023078,-0.014089,1.215,0.47094,0.29016,1.2369,1.2369,2416.0,0.061747,0.015161,0.98701,0.0,3.249,76.996,104.94,3.4782,3.8321,1.0
0.76089,-0.25242,0.64542,-24.397,0.0,0.06732,0.31409,4.1931,0.23899,0.069561,0.094566,0.022288,0.06732,2971.7,0.12282,1.3142,0.06732,0.016055,1.7864,1.0816,0.069077,0.013025,0.15501,0.21709,0.10613,30.823,-0.46708,3.9172,0.1807,0.01638,62.969,5.805,5.4311,0.066721,4.202,19.559,0.26143,0.015912,0.011967,0.26638,0.016474,39.253,37.467,2.6611,0.040796,1.8127,0.04294,0.010241,0.60385,0.71188,0.17226,0.44223,0.48376,-2086.0,0.015901,0.22852,0.98346,0.093904,204.32,9.7419,61.967,5.8902,7.7591,1.0
0.60312,-0.17427,0.71106,-3963.6,0.034529,0.034529,0.65805,0.16668,0.39688,0.034529,0.057251,7.4941,0.034529,2354.1,0.15505,1.658,0.034529,2.7671,0.0,0.0,-0.043513,2.7671,0.034529,0.39688,0.15505,0.0,-0.30512,3.8384,48.323,2.7671,2940.5,0.12413,-0.072147,-0.043513,0.18433,0.0,0.39688,-3.4871,0.0012002,1.2817,-3.4871,12523.0,12523.0,0.0,0.71106,0.0,-0.1025,-8.214,0.71106,0.60312,8.056,0.69488,0.69488,-1201.3,-4.9997,0.087002,5.9997,0.0,0.0,0.029146,17642.0,0.02069,0.021848,1.0
0.60974,0.32723,1.9292,-2.0035,-0.092454,0.052696,0.64005,2.7238,0.39026,0.052696,0.14964,0.025145,0.052696,3249.5,0.11233,1.6401,0.052696,0.019347,45.831,0.0,0.052696,0.01845,0.052696,-0.0047371,0.10832,0.0,1.0206,2.1334,0.17373,0.019347,49.907,7.5851,4.3807,0.14832,2.7238,1.321,0.64566,0.054454,0.38771,0.29676,0.019347,72.744,26.914,0.14694,0.95804,46.735,0.036904,0.013549,1.1142,0.35215,0.13184,1.2172,2.0137,44.486,0.054454,0.12877,0.98065,0.65442,7.9641,13.562,47.19,7.7347,8.4951,1.0
0.35094,0.64016,3.2475,961.09,-0.09911,0.019658,1.8495,0.167,0.64906,0.019658,0.069016,0.34914,0.019658,2196.9,0.16614,2.8495,0.019658,0.11771,464.74,0.0,0.019658,0.11771,0.019658,-0.057625,0.16614,0.0,8.5347,2.9959,0.010253,0.11771,631.9,0.69765,0.56622,0.0024754,0.167,0.0,0.64906,0.014823,1.2268,0.20063,0.11771,1257.9,793.21,0.09245,2.501,390.57,-0.018991,-0.11372,2.6357,0.28483,1.4334,8.6533,8.6533,634.11,0.014823,0.030287,1.1899,0.0,0.78539,0.46016,622.53,0.58632,2.2265,1.0
0.58724,0.16582,1.2848,-15.605,0.0,-0.038418,0.7027,3.4556,0.41266,-0.014168,-0.065995,-0.0032069,-0.038418,-19342.0,-0.018871,1.7029,-0.038418,-0.011118,32.22,0.82941,-0.018617,-0.011118,0.0033929,0.38715,-0.018871,-0.76773,0.65869,3.2923,0.15745,-0.005488,61.038,6.0123,5.9601,-0.025474,3.4858,83.393,0.41797,-0.0073719,0.093558,2.245,-0.0053876,73.251,41.031,-0.12595,0.61755,31.811,-0.045954,-0.013298,1.2737,0.58214,0.16632,1.6393,1.6604,325.0,-0.0073823,-0.0931,1.0041,0.012871,11.328,8.8958,61.489,5.936,13.727,1.0
0.39598,0.53571,2.3529,21.361,0.0,0.076622,1.5248,2.7732,0.6038,0.13874,0.1935,0.037037,0.076622,1407.2,0.25938,2.5254,0.076622,0.02763,46.851,0.6048,0.077559,0.02763,0.62869,0.59253,0.25938,1.2486,7.8506,3.6554,0.081677,0.029113,53.83,7.5047,7.5047,0.088256,3.1105,0.0,0.6038,0.031825,0.44054,0.12735,0.027968,99.667,52.816,0.21525,1.3395,43.721,0.051472,0.018561,2.3529,0.39598,0.13325,8.8485,8.8485,2423.0,0.031811,0.1269,0.95538,0.0,7.7907,6.9107,52.118,7.0034,40.64,1.0
0.28588,0.55835,3.2793,161.13,0.0,0.08304,2.4974,1.2884,0.71395,0.083256,0.33898,0.08941,0.08304,905.82,0.40295,3.4979,0.08304,0.064452,3.7645,0.90624,0.057267,0.052595,0.38048,0.46982,0.34951,264.76,2.8413,3.7755,-0.2349,0.064539,71.791,5.1012,4.3712,0.042894,1.3328,0.0,0.71395,0.033293,2.403,0.10657,0.044448,60.814,57.049,5.0996,2.4572,3.8812,0.025111,0.01949,2.81,0.24497,0.19603,3.6331,3.6331,3330.0,0.033316,0.094913,0.93762,0.0,96.959,6.398,69.399,5.2594,6.5563,1.0
0.66096,0.087111,1.1318,-14.707,0.015297,0.015297,0.51195,1.0044,0.33838,0.015297,0.023143,0.017424,0.015297,3884.3,0.093969,1.513,0.015297,0.0042914,22.95,1.1635,0.015133,0.0042914,0.015297,0.33838,0.093969,0.0,0.34577,4.2547,0.15972,0.0042914,67.977,5.3695,0.022895,0.015133,3.5673,0.0,0.33838,0.0042454,0.14779,0.35079,0.0042454,66.599,43.649,0.068253,0.79271,23.05,-0.03168,-0.0088876,1.1318,0.66096,0.18624,1.3431,1.3431,1566.0,0.004354,0.045206,0.99565,0.0,15.904,8.3621,67.681,5.3929,14.149,1.0
0.6947,0.029989,1.0432,-24.8,0.0,-2.0466,0.43947,6.6585,0.3053,-2.0465,-2.946,-0.27107,-2.0466,-140.49,-2.5981,1.4395,-2.0466,-0.30736,33.605,0.0,-2.0466,-0.30736,-2.0466,-0.77423,-2.5981,-17235.0,0.10892,1.9668,0.094476,-0.30736,29.309,12.531,12.531,-1.9929,6.6585,0.0,0.3053,-0.2993,0.09448,-0.01283,-0.30737,36.128,2.5227,-3.3384,0.16073,25.704,-2.2883,-0.34366,1.0432,0.6947,0.079804,1.1089,1.1089,2.778,-0.2993,-6.7034,1.3074,0.0,10.862,144.69,38.082,9.5847,24.184,1.0
0.39688,0.44112,2.2234,40.873,0.0,-0.35737,1.5197,1.748,0.60312,-0.35271,-0.99113,-0.1876,-0.35737,-441.75,-0.82626,2.5197,-0.35737,-0.20445,40.502,0.52951,-0.3731,-0.20664,0.40263,0.55198,-0.83592,-80.121,2.2258,3.8933,0.22505,-0.20204,61.326,5.989,5.4411,-0.39803,1.8067,0.0,0.60312,-0.22771,0.024468,-0.038496,-0.21344,165.56,125.06,-1.8622,0.56241,32.785,-0.40254,-0.23029,2.02,0.36057,0.16697,3.0432,3.0432,3450.0,-0.22771,-0.5989,1.1952,0.0,9.0119,2.9187,75.291,4.8479,8.82,1.0
10.455,-10.177,0.02655,-4111.3,-13.603,0.13517,-0.90435,0.0,-9.4548,0.44052,0.012929,0.0,0.13517,28230.0,0.012929,0.09565,0.13517,0.0,0.0,0.0,-0.67298,0.0,0.13517,-10.258,0.012929,-2.204,-14.088,1.7944,0.0,0.0,4282.1,0.085239,0.085239,-0.89115,1.3317,0.0,-9.4548,0.0,0.011701,-0.51784,0.0,0.0,0.0,0.0,0.011701,0.0,-0.67298,0.0,0.02655,10.455,11.732,-13.088,-13.088,-633.94,0.0,-0.014297,0.6692,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.88656,-0.38298,0.54643,-41.538,0.0,0.0035558,0.12792,4.007,0.11341,0.034668,0.0042111,0.011079,0.0035558,7289.0,0.050075,1.128,0.0035558,0.00088738,5.877,1.1356,0.034666,0.00088738,0.018014,0.018082,0.050075,1.1143,-0.71122,3.9239,0.21005,0.0066991,77.493,4.7136,4.4893,0.029963,4.0147,9.4302,0.1555,0.0074776,0.061468,0.39139,0.0086514,37.3,31.423,0.055112,0.13788,5.9168,-0.0061725,-0.0015404,0.52043,0.84438,0.21215,0.21061,0.28876,-3214.0,0.0074642,0.031353,0.99138,0.37109,62.107,11.616,76.914,4.7456,7.4412,1.0
2.2749,-0.97438,0.28359,-60.983,-1.1023,-0.50831,-0.56042,4.1612,-1.2749,-0.49468,-0.37374,-0.083572,-0.50831,-2387.6,-0.15287,0.43958,-0.50831,-0.12216,2.7783,0.79349,-0.49468,-0.12216,-1.1184,-1.5475,-0.15287,-36.296,-1.5863,2.2635,0.54543,-0.11921,81.962,4.5159,2.6999,-1.9008,5.6526,0.46363,-0.51126,-0.4568,0.009139,-0.22694,-0.11888,32.742,29.964,-16.048,0.032427,1.8823,-0.65524,-0.15746,0.16955,1.3601,0.22144,-2.0755,-0.83234,-178.73,-0.45554,0.39872,1.0866,-0.59897,131.38,12.181,119.3,3.0595,6.7746,1.0
2.7963,-1.9683,0.29115,-334.49,-1.8887,-0.52024,-0.64238,2.2685,-1.7963,-0.33378,-0.18735,-0.22933,-0.52024,-1961.9,-0.18604,0.35762,-0.52024,-0.22933,86.157,0.76987,-0.35874,-0.22933,-0.89873,-2.2957,-0.18604,-1.7512,-10.28,4.0161,1.232,-0.13928,446.14,0.97726,0.97042,-0.24754,2.3984,0.0,-1.7963,-0.10912,0.0069056,-0.25983,-0.15814,126.99,40.838,-0.97157,0.19974,72.024,-0.35874,-0.15814,0.28911,2.7767,1.0233,-9.382,-9.382,-20427.0,-0.0014442,0.28961,1.0296,0.0,4.2365,8.9377,446.78,0.81695,11.848,1.0
0.7076,-0.60694,0.14226,-911.95,-0.63041,-0.20932,0.41324,0.14798,0.2924,-0.17485,-0.29581,-1.0931,-0.20932,-1596.7,-0.2286,1.4132,-0.20932,-1.4145,232.24,0.0,-0.1749,-1.4145,-0.20932,-0.83985,-0.2286,-5.0742,-0.67487,3.9104,4.7782,-1.1822,802.02,0.45835,0.45835,-0.17392,0.14933,0.0,0.2924,-1.1752,0.00071218,-0.18522,-1.1819,247.03,14.788,-2.223,0.13378,105.97,-0.22246,-1.5033,0.14226,0.7076,2.1817,0.32513,0.32513,-4938.0,-1.1761,-0.71585,2.1718,0.0,1.5716,24.682,1745.3,0.20914,0.16455,1.0
1.1601,-0.48083,0.5714,-111.39,-0.64855,-0.095878,-0.138,2.4397,-0.1601,0.052933,-0.085464,0.028089,-0.095878,6179.1,0.05907,0.862,-0.095878,-0.0393,41.373,0.0,-0.17345,-0.0393,-0.095878,-0.30206,0.05907,-1.1655,-1.3395,2.5554,0.45433,-0.0393,156.42,2.3335,2.2566,-0.17821,2.4397,0.0,-0.1601,-0.073045,0.04767,-4.2771,-0.071094,87.904,46.531,-0.34671,0.3249,38.556,-0.33785,-0.13848,0.55256,1.1219,0.42854,-0.44599,-0.44599,-172.74,-0.073045,0.59887,1.134,0.0,8.8223,7.8442,167.84,2.1747,6.7962,1.0
